"pathway","insect_51_WholeSpecimen","insect_52_WholeSpecimen","insect_53_WholeSpecimen","insect_54_WholeSpecimen","insect_55_WholeSpecimen","insect_56_WholeSpecimen","insect_57_WholeSpecimen","insect_58_WholeSpecimen","insect_59_WholeSpecimen","insect_60_WholeSpecimen","insect_61_WholeSpecimen","insect_62_WholeSpecimen","insect_63_WholeSpecimen","insect_64_WholeSpecimen","insect_65_WholeSpecimen","insect_66_WholeSpecimen","insect_67_WholeSpecimen","insect_68_WholeSpecimen","insect_69_WholeSpecimen","insect_70_WholeSpecimen","mean_abundance","max_abundance","median_abundance","prevalence","prevalence_pct","description","description_lower","category"
"PWY-7090",571.616536142491,25.3161748295611,362.006565735477,953.593183149658,89.0392830131552,0,0,0,825.85356327545,137.68449952315,262.536608875557,147.629566574727,16.0112425233044,68.1860204521849,58.7106170805515,193.471928382395,153.648474047771,345.833950252231,11.8404625691175,0,211.148933821339,953.593183149658,142.657033048938,19,95,"UDP-2,3-diacetamido-2,3-dideoxy-&alpha;-D-mannuronate biosynthesis","udp-2,3-diacetamido-2,3-dideoxy-&alpha;-d-mannuronate biosynthesis","Biosynthesis"
"NADSYN-PWY",0,0,74.393503804104,0,0,1432.15853457419,0,0,2.1326674753123,0,11.5090265465587,1366.29737905288,379.770884218856,26.5735704875349,213.914140000464,0,0,0,0,0,175.337485307995,1432.15853457419,0,10,50,"NAD de novo biosynthesis II (from tryptophan)","nad de novo biosynthesis ii (from tryptophan)","Biosynthesis"
"PWY-6873",0,0,74.9855545970777,38.3568872457547,0,1840.78522784025,0,61.0358718483205,0,0,47.9015431429346,0,0,0,557.41073462554,0,300.622161595292,181.101421581447,0,0,155.109970123831,1840.78522784025,0,10,50,"long chain fatty acid ester synthesis (engineered)","long chain fatty acid ester synthesis (engineered)","Biosynthesis"
"PWY-6383",0,598.15852216225,341.965347138848,94.6622760910578,0,23.9862592146141,0,0,7.99723555862797,55.7852426378713,0,193.023155151784,102.015991552308,76.4155615969072,172.09825527485,302.79613568198,577.692149059303,27.9868276352332,57.8677040006262,0,131.622533137813,598.15852216225,67.1416327987667,17,85,"mono-trans, poly-cis decaprenyl phosphate biosynthesis","mono-trans, poly-cis decaprenyl phosphate biosynthesis","Biosynthesis"
"PWY-7820",0,3.18797071278155,652.261994363775,0.797680948139217,0,0,0,239.720643931835,1.99906024630467,0,0,198.99318519857,165.652885942296,0,61.9587586295006,129.746072037038,494.63244357057,60.7733197280864,584.742240590887,0,129.723312794989,652.261994363775,31.980645220434,15,75,"teichuronic acid biosynthesis (B. subtilis 168)","teichuronic acid biosynthesis (b. subtilis 168)","Biosynthesis"
"PWY-6565",0,219.053978431319,37.2838576465362,0,0,5.58893164315952,0,253.94614680976,0,0,0,1394.16372378296,305.77295903519,0,0,0,0,0,129.181703224149,0,117.249565028654,1394.16372378296,0,9,45,"superpathway of polyamine biosynthesis III","superpathway of polyamine biosynthesis iii","Biosynthesis"
"PWY-7858",0,0,407.218914482957,141.655331438045,0,5.99807952430218,0,0,0,0,0,0,115.509769963302,114.137951422464,257.156180794873,315.137673406231,875.90895354327,41.7937501969987,0,0,113.725830238622,875.90895354327,2.99903976215109,12,60,"(5Z)-dodecenoate biosynthesis II","(5z)-dodecenoate biosynthesis ii","Biosynthesis"
"PWY-7072",0,0,0,0,0,835.777319126325,0,1199.62922636103,0,0,0,0,0,0,13.6481961404918,0,0,0,0,0,102.452737081392,1199.62922636103,0,5,25,"hopanoid biosynthesis (bacteria)","hopanoid biosynthesis (bacteria)","Biosynthesis"
"PWY-6263",0,764.349912089704,454.303911565409,12.4693935141052,32.1819895176072,26.6449153059482,0,0,0,82.4011550489632,46.6932385499838,13.1759770768102,0,0,87.2371117495351,0,283.542357891382,12.7885149705997,83.0791637025086,0,94.9433820491278,764.349912089704,19.9104461913792,15,75,"superpathway of menaquinol-8 biosynthesis II","superpathway of menaquinol-8 biosynthesis ii","Biosynthesis"
"PWY-7992",0,742.711590410398,434.013112760109,11.7340848382224,30.0635508146195,26.6350832308044,0,0,0,74.1484664736309,41.8663674816451,13.7883610816713,0,0,79.0904506817746,0,263.739218815627,11.7287154850671,74.210073798439,0,90.1864537936004,742.711590410398,20.2117221562378,15,75,"superpathway of menaquinol-8 biosynthesis III","superpathway of menaquinol-8 biosynthesis iii","Biosynthesis"
"PWY-5910",0,488.413609889223,138.705117231649,0,0,0,98.086598428756,318.267464572847,0,0,0,34.939739609369,101.944751288888,0,39.8134132476679,0,224.626333791419,0,224.107327701176,0,83.4452177880497,488.413609889223,17.4698698046845,12,60,"superpathway of geranylgeranyldiphosphate biosynthesis I (via mevalonate)","superpathway of geranylgeranyldiphosphate biosynthesis i (via mevalonate)","Biosynthesis"
"LIPA-CORESYN-PWY",0,0,0,0,199.238798013563,1047.04894492235,126.008750607681,0,0,0,16.8322026416869,97.0420079023686,45.6144770342801,54.9981329624227,2.85942005676667,0,0,0,1.99941486248016,0,79.5821074501798,1047.04894492235,0.99970743124008,12,60,"lipid A-core biosynthesis (E. coli K-12)","lipid a-core biosynthesis (e. coli k-12)","Biosynthesis"
"PWY1G-0",0,322.210167384221,173.667049756077,69.2498531377617,0,12,0,0,0,41.9226453839152,0,0,51.4214864075963,45.2903364882408,108.266934020094,134.802063730044,305.365001463101,21.2368446936166,0,0,64.2716191232333,322.210167384221,31.5797450387659,14,70,"mycothiol biosynthesis","mycothiol biosynthesis","Biosynthesis"
"PWY-7900",0,437.045857432328,224.535482240177,0,0,40.1067490569611,0,0,0,39.4816990417036,0,0,140.57129594945,31.3498726596,7.90311156022507,19.4860588942661,0,0,1.97599103687321,0,47.1228058935792,437.045857432328,0.987995518436604,12,60,"glycogen biosynthesis III (from &alpha;-maltose 1-phosphate)","glycogen biosynthesis iii (from &alpha;-maltose 1-phosphate)","Biosynthesis"
"PWY-7373",0,398.959797272318,189.661466528852,5.6781505801925,14.9927294884929,13.3305182795517,0,0,0,36.9818319989509,20.8985619356178,6.90115988280517,0,0,39.6385340046604,0,131.419500356403,5.86670448146611,37.1883456218119,0,45.0758650215561,398.959797272318,10.1158390811784,15,75,"superpathway of demethylmenaquinol-6 biosynthesis II","superpathway of demethylmenaquinol-6 biosynthesis ii","Biosynthesis"
"PWY-8055",100.441031795122,0,0,0,0,60.9999593847958,86.9071277667442,0,44.9422839281187,44.8761573441539,7.49689678112581,449.962155395348,41.5168914629627,0,32.4609536212435,0,0,0,9.37159097362432,0,43.9487524226619,449.962155395348,8.43424387737507,13,65,"palmitoyl ethanolamide biosynthesis","palmitoyl ethanolamide biosynthesis","Biosynthesis"
"PWY-7374",0,359.337142857143,205.060638355136,5.24197494666027,13.4657947039178,11.1111111111111,0,0,0,34.6582126614771,19.5372062591344,5.49479762324474,0,0,36.5298728708099,0,118.939420856066,5.33901649284309,34.7312342528269,0,42.4723211495185,359.337142857143,8.30295436717792,15,75,"1,4-dihydroxy-6-naphthoate biosynthesis I","1,4-dihydroxy-6-naphthoate biosynthesis i","Biosynthesis"
"PWY-7371",0,316,169.127432808156,4.404,11.316,10,0,0,0,28,15.7490935251799,5.17647058823529,0,0,29.7979466119097,0,99.3845828933474,4.40713922441195,27.9254716981132,0,36.0644068674677,316,7.58823529411765,15,75,"1,4-dihydroxy-6-naphthoate biosynthesis II","1,4-dihydroxy-6-naphthoate biosynthesis ii","Biosynthesis"
"PWY-6404",0,0,200.040864459668,12.4695529650926,0,8.86823911241179,0,0,0,0,0,0,183.964519570076,126.378400358344,0,40.8528745380195,80.4407254627862,36.0551821092822,0,0,34.453517928784,200.040864459668,0,10,50,"superpathway of mycolyl-arabinogalactan-peptidoglycan complex biosynthesis","superpathway of mycolyl-arabinogalactan-peptidoglycan complex biosynthesis","Biosynthesis"
"PWY-7255",0,374.897739671803,23.9845250396143,2.39992963269734,0,14.3982056447426,0,0,0,33.5729922533584,0,0,0,28.7555378301535,0,4.79951971122637,0,8.39958041014908,0,0,24.5604015096872,374.897739671803,0,10,50,"ergothioneine biosynthesis I (bacteria)","ergothioneine biosynthesis i (bacteria)","Biosynthesis"
"PWY-5104",0,0,79.4385452887336,10.5742149727542,98.9162568584846,0,0,0,0,0,3.92926655317352,0,0,0,20.8162986301895,0,179.251378214332,5.95481079922563,2.39990339247514,0,20.0640337354684,179.251378214332,0,10,50,"L-isoleucine biosynthesis IV","l-isoleucine biosynthesis iv","Biosynthesis"
"PWY-5733",0,316,0,0,0,10,0,0,0,28,0,0,0,0,0,0,0,0,0,0,17.7,316,0,5,25,"germacrene biosynthesis","germacrene biosynthesis","Biosynthesis"
"CHLOROPHYLL-SYN",0,0,0,0,0,14.0498134837896,0,268.933304584711,0,0,0,0,0,50.0092694224419,4.71734315956612,15.7608002104616,0,0,0,0,17.6735265430485,268.933304584711,0,7,35,"3,8-divinyl-chlorophyllide a biosynthesis I (aerobic, light-dependent)","3,8-divinyl-chlorophyllide a biosynthesis i (aerobic, light-dependent)","Biosynthesis"
"PWY-7902",0,0,0,0,0,0,34.447095635001,212.641999603919,0,0,0,0,0,0,21.4871442334036,3.49471636376902,29.9873459243013,36.4828748982395,0,0,16.9270588329317,212.641999603919,0,8,40,"glucosylglycerol biosynthesis","glucosylglycerol biosynthesis","Biosynthesis"
"PWY-3481",19.3541411144988,0,0,0,0,0,0,0,0,0,0,195.470044645783,64.12793123738,0,0,5.944574447517,0,0,0,0,14.244834572259,195.470044645783,0,6,30,"superpathway of L-phenylalanine and L-tyrosine biosynthesis","superpathway of l-phenylalanine and l-tyrosine biosynthesis","Biosynthesis"
"PWY-6397",0,0,53.3246881692095,3.14638445361818,0,2.38945268924881,0,0,0,0,0,0,51.5422215143554,40.1746674013363,0,10.3927410819689,20.3045111815644,9.7796535525466,0,0,9.5527160021924,53.3246881692095,0,10,50,"mycolyl-arabinogalactan-peptidoglycan complex biosynthesis","mycolyl-arabinogalactan-peptidoglycan complex biosynthesis","Biosynthesis"
"AEROBACTINSYN-PWY",0,0,63.0336301728654,0,0,35.8987116836961,0,0,0,0,0,0,11.1019401794485,0,2.53928827322665,1.20274240940255,14.4416849281714,0,0,0,6.41089988234053,63.0336301728654,0,8,40,"aerobactin biosynthesis","aerobactin biosynthesis","Biosynthesis"
"PWY-7332",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122.944389271129,0,6.14721946355643,122.944389271129,0,3,15,"superpathway of UDP-N-acetylglucosamine-derived O-antigen building blocks biosynthesis","superpathway of udp-n-acetylglucosamine-derived o-antigen building blocks biosynthesis","Biosynthesis"
"PWY-7413",0,0,0,0,0,0,0,0,0,0,0,0,77.7919725071457,0,0,0,25.9853892461869,0,0,0,5.18886808766663,77.7919725071457,0,4,20,"dTDP-6-deoxy-&alpha;-D-allose biosynthesis","dtdp-6-deoxy-&alpha;-d-allose biosynthesis","Biosynthesis"
"SUCSYN-PWY",0,0,61.9665489926997,0,0,0,0,0,0,0,0,0,0,0,5.79073361816279,0,11.7998550093627,0,0,0,3.97785688101126,61.9665489926997,0,5,25,"sucrose biosynthesis I (from photosynthesis)","sucrose biosynthesis i (from photosynthesis)","Biosynthesis"
"PWY-6165",0,0,11.2079510821696,0,0,0,0,0,0,0,0,0,0,0,15.4233246616321,0,15.9227963687899,2.81302322666257,0,0,2.26835476696271,15.9227963687899,0,6,30,"chorismate biosynthesis II (archaea)","chorismate biosynthesis ii (archaea)","Biosynthesis"
"PWY-7347",0,0,26.7240041484052,0,0,0,0,0,0,0,0,0,0,0,2.63778363863716,0,5.50018972017971,0,0,0,1.7430988753611,26.7240041484052,0,5,25,"sucrose biosynthesis III","sucrose biosynthesis iii","Biosynthesis"
"PWY-7159",0,0,0,0,0,0,0,0,0,0,12.9858089084953,0,0,0,0,15.7608002104616,0,0,0,0,1.43733045594784,15.7608002104616,0,4,20,"3,8-divinyl-chlorophyllide a biosynthesis III (aerobic, light independent)","3,8-divinyl-chlorophyllide a biosynthesis iii (aerobic, light independent)","Biosynthesis"
"PWY-6160",0,0,4.20609331633325,0,0,0,0,0,0,0,0,0,0,0,5.78655057128717,0,5.97240743800848,1.05494054973978,0,0,0.850999593768434,5.97240743800848,0,6,30,"3-dehydroquinate biosynthesis II (archaea)","3-dehydroquinate biosynthesis ii (archaea)","Biosynthesis"
"PWY-6138",0,0,15.2539212824604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.762696064123022,15.2539212824604,0,3,15,"CMP-N-acetylneuraminate biosynthesis I (eukaryotes)","cmp-n-acetylneuraminate biosynthesis i (eukaryotes)","Biosynthesis"
"PWY-6942",0,0,0,0,0,3.9950021727361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.199750108636805,3.9950021727361,0,3,15,"dTDP-D-desosamine biosynthesis","dtdp-d-desosamine biosynthesis","Biosynthesis"
